properties{
  x = 0,
  y = 0,
  width = 320,
  height = 352,
  tileset = "interior",
  music = "cutscene/castle_king_loop",
}

tile{
  layer = 0,
  x = 56,
  y = 200,
  width = 208,
  height = 112,
  pattern = "295",
}

tile{
  layer = 0,
  x = 224,
  y = 304,
  width = 32,
  height = 8,
  pattern = "2627",
}

tile{
  layer = 0,
  x = 56,
  y = 216,
  width = 8,
  height = 96,
  pattern = "2633",
}

tile{
  layer = 0,
  x = 56,
  y = 56,
  width = 208,
  height = 112,
  pattern = "362",
}

tile{
  layer = 0,
  x = 240,
  y = 176,
  width = 8,
  height = 8,
  pattern = "2772",
}

tile{
  layer = 0,
  x = 200,
  y = 176,
  width = 8,
  height = 8,
  pattern = "2775",
}

tile{
  layer = 0,
  x = 224,
  y = 176,
  width = 16,
  height = 8,
  pattern = "2773",
}

tile{
  layer = 0,
  x = 208,
  y = 176,
  width = 16,
  height = 8,
  pattern = "2774",
}

tile{
  layer = 0,
  x = 88,
  y = 24,
  width = 160,
  height = 32,
  pattern = "1640",
}

tile{
  layer = 0,
  x = 264,
  y = 184,
  width = 32,
  height = 16,
  pattern = "3336",
}

tile{
  layer = 0,
  x = 264,
  y = 200,
  width = 32,
  height = 16,
  pattern = "3337",
}

tile{
  layer = 0,
  x = 24,
  y = 56,
  width = 32,
  height = 256,
  pattern = "2524",
}

tile{
  layer = 0,
  x = 248,
  y = 192,
  width = 16,
  height = 8,
  pattern = "2780",
}

tile{
  layer = 0,
  x = 264,
  y = 192,
  width = 8,
  height = 8,
  pattern = "2770",
}

tile{
  layer = 0,
  x = 272,
  y = 168,
  width = 8,
  height = 32,
  pattern = "2769",
}

tile{
  layer = 0,
  x = 48,
  y = 192,
  width = 8,
  height = 8,
  pattern = "2778",
}

tile{
  layer = 0,
  x = 56,
  y = 192,
  width = 16,
  height = 8,
  pattern = "2779",
}

tile{
  layer = 0,
  x = 40,
  y = 168,
  width = 8,
  height = 32,
  pattern = "2776",
}

tile{
  layer = 0,
  x = 24,
  y = 312,
  width = 32,
  height = 32,
  pattern = "2526",
}

tile{
  layer = 0,
  x = 72,
  y = 312,
  width = 16,
  height = 32,
  pattern = "2528",
}

tile{
  layer = 0,
  x = 56,
  y = 312,
  width = 16,
  height = 32,
  pattern = "2527",
}

tile{
  layer = 0,
  x = 104,
  y = 312,
  width = 16,
  height = 32,
  pattern = "2528",
}

tile{
  layer = 0,
  x = 88,
  y = 312,
  width = 16,
  height = 32,
  pattern = "2527",
}

tile{
  layer = 0,
  x = 136,
  y = 312,
  width = 16,
  height = 32,
  pattern = "2528",
}

tile{
  layer = 0,
  x = 120,
  y = 312,
  width = 16,
  height = 32,
  pattern = "2527",
}

tile{
  layer = 0,
  x = 168,
  y = 312,
  width = 16,
  height = 32,
  pattern = "2528",
}

tile{
  layer = 0,
  x = 152,
  y = 312,
  width = 16,
  height = 32,
  pattern = "2527",
}

tile{
  layer = 0,
  x = 200,
  y = 312,
  width = 16,
  height = 32,
  pattern = "2528",
}

tile{
  layer = 0,
  x = 184,
  y = 312,
  width = 16,
  height = 32,
  pattern = "2527",
}

tile{
  layer = 0,
  x = 232,
  y = 312,
  width = 16,
  height = 32,
  pattern = "2528",
}

tile{
  layer = 0,
  x = 216,
  y = 312,
  width = 16,
  height = 32,
  pattern = "2527",
}

tile{
  layer = 0,
  x = 264,
  y = 312,
  width = 16,
  height = 32,
  pattern = "2528",
}

tile{
  layer = 0,
  x = 248,
  y = 312,
  width = 16,
  height = 32,
  pattern = "2527",
}

tile{
  layer = 0,
  x = 264,
  y = 312,
  width = 32,
  height = 32,
  pattern = "2529",
}

tile{
  layer = 0,
  x = 264,
  y = 280,
  width = 32,
  height = 16,
  pattern = "3336",
}

tile{
  layer = 0,
  x = 264,
  y = 296,
  width = 32,
  height = 16,
  pattern = "3337",
}

tile{
  layer = 0,
  x = 264,
  y = 248,
  width = 32,
  height = 16,
  pattern = "3336",
}

tile{
  layer = 0,
  x = 264,
  y = 264,
  width = 32,
  height = 16,
  pattern = "3337",
}

tile{
  layer = 0,
  x = 264,
  y = 216,
  width = 32,
  height = 16,
  pattern = "3336",
}

tile{
  layer = 0,
  x = 264,
  y = 232,
  width = 32,
  height = 16,
  pattern = "3337",
}

tile{
  layer = 0,
  x = 264,
  y = 152,
  width = 32,
  height = 16,
  pattern = "3336",
}

tile{
  layer = 0,
  x = 264,
  y = 168,
  width = 32,
  height = 16,
  pattern = "3337",
}

tile{
  layer = 0,
  x = 232,
  y = 24,
  width = 64,
  height = 32,
  pattern = "1641",
}

tile{
  layer = 0,
  x = 24,
  y = 24,
  width = 64,
  height = 32,
  pattern = "1639",
}

tile{
  layer = 0,
  x = 264,
  y = 120,
  width = 32,
  height = 16,
  pattern = "3336",
}

tile{
  layer = 0,
  x = 264,
  y = 136,
  width = 32,
  height = 16,
  pattern = "3337",
}

tile{
  layer = 0,
  x = 264,
  y = 56,
  width = 32,
  height = 16,
  pattern = "3336",
}

tile{
  layer = 0,
  x = 264,
  y = 72,
  width = 32,
  height = 16,
  pattern = "3337",
}

tile{
  layer = 0,
  x = 264,
  y = 88,
  width = 32,
  height = 16,
  pattern = "3336",
}

tile{
  layer = 0,
  x = 264,
  y = 104,
  width = 32,
  height = 16,
  pattern = "3337",
}

tile{
  layer = 0,
  x = 48,
  y = 176,
  width = 8,
  height = 16,
  pattern = "2777",
}

tile{
  layer = 0,
  x = 48,
  y = 168,
  width = 8,
  height = 8,
  pattern = "2763",
}

tile{
  layer = 0,
  x = 56,
  y = 168,
  width = 8,
  height = 8,
  pattern = "2764",
}

tile{
  layer = 0,
  x = 64,
  y = 168,
  width = 16,
  height = 8,
  pattern = "2765",
}

tile{
  layer = 0,
  x = 80,
  y = 168,
  width = 16,
  height = 8,
  pattern = "2766",
}

tile{
  layer = 0,
  x = 96,
  y = 168,
  width = 16,
  height = 8,
  pattern = "2765",
}

tile{
  layer = 0,
  x = 112,
  y = 168,
  width = 16,
  height = 8,
  pattern = "2766",
}

tile{
  layer = 0,
  x = 128,
  y = 168,
  width = 16,
  height = 8,
  pattern = "2765",
}

tile{
  layer = 0,
