properties{
  x = 0,
  y = 0,
  width = 608,
  height = 576,
  world = "shop",
  tileset = "water",
  music = "editor/0c25d22f/00",
}

tile{
  layer = 0,
  x = 448,
  y = 240,
  width = 16,
  height = 16,
  pattern = "floor_water_drain",
}

tile{
  layer = 0,
  x = 408,
  y = 240,
  width = 16,
  height = 16,
  pattern = "floor_water_drain",
}

tile{
  layer = 0,
  x = 144,
  y = 240,
  width = 16,
  height = 16,
  pattern = "floor_water_drain",
}

tile{
  layer = 0,
  x = 184,
  y = 240,
  width = 16,
  height = 16,
  pattern = "floor_water_drain",
}

tile{
  layer = 0,
  x = 256,
  y = 272,
  width = 32,
  height = 16,
  pattern = "floor_water_drain",
}

tile{
  layer = 0,
  x = 320,
  y = 272,
  width = 32,
  height = 16,
  pattern = "floor_water_drain",
}

tile{
  layer = 0,
  x = 128,
  y = 240,
  width = 352,
  height = 224,
  pattern = "water_shallow",
}

tile{
  layer = 0,
  x = 248,
  y = 248,
  width = 112,
  height = 24,
  pattern = "wall_low.1",
}

tile{
  layer = 0,
  x = 352,
  y = 240,
  width = 24,
  height = 16,
  pattern = "wall_low.3",
}

tile{
  layer = 0,
  x = 232,
  y = 240,
  width = 24,
  height = 16,
  pattern = "wall_low.4",
}

tile{
  layer = 0,
  x = 32,
  y = 40,
  width = 24,
  height = 24,
  pattern = "wall.corner.1",
}

tile{
  layer = 0,
  x = 552,
  y = 40,
  width = 24,
  height = 24,
  pattern = "wall.corner.2",
}

tile{
  layer = 0,
  x = 32,
  y = 64,
  width = 24,
  height = 464,
  pattern = "wall.3",
}

tile{
  layer = 0,
  x = 552,
  y = 64,
  width = 24,
  height = 464,
  pattern = "wall.4",
}

tile{
  layer = 0,
  x = 232,
  y = 248,
  width = 24,
  height = 24,
  pattern = "wall_low.corner_reverse.2",
}

tile{
  layer = 0,
  x = 352,
  y = 248,
  width = 24,
  height = 24,
  pattern = "wall_low.corner_reverse.1",
}

tile{
  layer = 0,
  x = 352,
  y = 216,
  width = 24,
  height = 24,
  pattern = "wall_low.corner.1",
}

tile{
  layer = 0,
  x = 232,
  y = 216,
  width = 24,
  height = 24,
  pattern = "wall_low.corner.2",
}

tile{
  layer = 0,
  x = 376,
  y = 216,
  width = 112,
  height = 24,
  pattern = "wall_low.1",
}

tile{
  layer = 0,
  x = 480,
  y = 216,
  width = 24,
  height = 24,
  pattern = "wall_low.corner.2",
}

tile{
  layer = 0,
  x = 408,
  y = 216,
  width = 64,
  height = 8,
  pattern = "waterfall.1.top",
}

tile{
  layer = 0,
  x = 400,
  y = 240,
  width = 64,
  height = 8,
  pattern = "waterfall.1.bottom",
}

tile{
  layer = 0,
  x = 464,
  y = 216,
  width = 16,
  height = 32,
  pattern = "wall_pillar.8.1",
}

tile{
  layer = 0,
  x = 392,
  y = 216,
  width = 16,
  height = 32,
  pattern = "wall_pillar.8.1",
}

tile{
  layer = 0,
  x = 128,
  y = 216,
  width = 104,
  height = 24,
  pattern = "wall_low.1",
}

tile{
  layer = 0,
  x = 104,
  y = 216,
  width = 24,
  height = 24,
  pattern = "wall_low.corner.1",
}

tile{
  layer = 0,
  x = 144,
  y = 216,
  width = 64,
  height = 8,
  pattern = "waterfall.1.top",
}

tile{
  layer = 0,
  x = 144,
  y = 240,
  width = 64,
  height = 8,
  pattern = "waterfall.1.bottom",
}

tile{
  layer = 0,
  x = 200,
  y = 216,
  width = 16,
  height = 32,
  pattern = "wall_pillar.8.1",
}

tile{
  layer = 0,
  x = 128,
  y = 216,
  width = 16,
  height = 32,
  pattern = "wall_pillar.8.1",
}

tile{
  layer = 0,
  x = 480,
  y = 240,
  width = 24,
  height = 216,
  pattern = "wall_low.4",
}

tile{
  layer = 0,
  x = 104,
  y = 240,
  width = 24,
  height = 216,
  pattern = "wall_low.3",
}

tile{
  layer = 0,
  x = 104,
  y = 456,
  width = 24,
  height = 24,
  pattern = "wall_low.corner.3",
}

tile{
  layer = 0,
  x = 480,
  y = 456,
  width = 24,
  height = 24,
  pattern = "wall_low.corner.4",
}

tile{
  layer = 0,
  x = 128,
  y = 456,
  width = 72,
  height = 24,
  pattern = "wall_low.2",
}

tile{
  layer = 0,
  x = 408,
  y = 456,
  width = 72,
  height = 24,
  pattern = "wall_low.2",
}

tile{
  layer = 0,
  x = 200,
  y = 456,
  width = 24,
  height = 24,
  pattern = "wall_low.corner.4",
}

tile{
  layer = 0,
  x = 384,
  y = 456,
  width = 24,
  height = 24,
  pattern = "wall_low.corner.3",
}

tile{
  layer = 0,
  x = 216,
  y = 312,
  width = 176,
  height = 24,
  pattern = "wall_low.2",
}

tile{
  layer = 0,
  x = 384,
  y = 328,
  width = 24,
  height = 128,
  pattern = "wall_low.3",
}

tile{
  layer = 0,
  x = 384,
  y = 312,
  width = 24,
  height = 24,
  pattern = "wall_low.corner_reverse.3",
}

tile{
  layer = 0,
  x = 200,
  y = 328,
  width = 24,
  height = 128,
  pattern = "wall_low.4",
}

tile{
  layer = 0,
  x = 200,
  y = 312,
  width = 24,
  height = 24,
  pattern = "wall_low.corner_reverse.4",
}

tile{
  layer = 0,
  x = 408,
  y = 224,
  width = 48,
  height = 16,
  pattern = "waterfall.1.middle",
}

tile{
  layer = 0,
  x = 448,
  y = 224,
  width = 16,
  height = 16,
  pattern = "waterfall.1.middle",
}

tile{
  layer = 0,
  x = 144,
  y = 224,
  width = 48,
  height = 16,
  pattern = "waterfall.1.middle",
}

tile{
  layer = 0,
  x = 184,
  y = 224,
  width = 16,
  height = 16,
  pattern = "waterfall.1.middle",
}

tile{
  layer = 0,
  x = 240,
  y = 440,
  width = 24,
  height = 24,
  pattern = "wall_low.corner.4",
}

tile{
  layer = 0,
  x = 200,
  y = 392,
  width = 24,
  height = 8,
  pattern = "stairs_inner_up.4.border.1",
}

tile{
  layer = 0,
  x = 200,
  y = 416,
  width = 24,
  height = 8,
  pattern = "stairs_inner_up.4.border.2",
}

tile{
  layer = 0,
  x = 200,
  y = 400,
  width = 24,
  height = 16,
  pattern = "stairs_inner_up.4",
}

wall{
  layer = 0,
  x = 144,
  y = 224,
  width = 56,
  height = 16,
  stops_hero = true,
