properties{
  x = 0,
  y = 0,
  width = 1300,
  height = 1600,
  tileset = "hyrule",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 1312,
  height = 1600,
  pattern = "1",
}

tile{
  layer = 0,
  x = 712,
  y = 1392,
  width = 544,
  height = 8,
  pattern = "1409",
}

tile{
  layer = 0,
  x = 1208,
  y = 1232,
  width = 48,
  height = 8,
  pattern = "1409",
}

tile{
  layer = 0,
  x = 1208,
  y = 1240,
  width = 48,
  height = 8,
  pattern = "1410",
}

tile{
  layer = 0,
  x = 696,
  y = 560,
  width = 496,
  height = 8,
  pattern = "1409",
}

tile{
  layer = 0,
  x = 696,
  y = 568,
  width = 496,
  height = 8,
  pattern = "1410",
}

tile{
  layer = 0,
  x = 328,
  y = 560,
  width = 176,
  height = 8,
  pattern = "1409",
}

tile{
  layer = 0,
  x = 328,
  y = 568,
  width = 176,
  height = 8,
  pattern = "1410",
}

tile{
  layer = 0,
  x = 272,
  y = 520,
  width = 96,
  height = 8,
  pattern = "1406",
}

tile{
  layer = 0,
  x = 272,
  y = 488,
  width = 96,
  height = 32,
  pattern = "1405",
}

tile{
  layer = 0,
  x = 712,
  y = 488,
  width = 32,
  height = 32,
  pattern = "1405",
}

tile{
  layer = 0,
  x = 456,
  y = 488,
  width = 32,
  height = 32,
  pattern = "1405",
}

tile{
  layer = 0,
  x = 456,
  y = 96,
  width = 32,
  height = 264,
  pattern = "533",
}

tile{
  layer = 0,
  x = 456,
  y = 344,
  width = 32,
  height = 32,
  pattern = "1405",
}

tile{
  layer = 0,
  x = 672,
  y = 184,
  width = 32,
  height = 8,
  pattern = "1406",
}

tile{
  layer = 0,
  x = 672,
  y = 152,
  width = 32,
  height = 32,
  pattern = "1405",
}

tile{
  layer = 0,
  x = 496,
  y = 184,
  width = 32,
  height = 8,
  pattern = "1406",
}

tile{
  layer = 0,
  x = 496,
  y = 152,
  width = 32,
  height = 32,
  pattern = "1405",
}

tile{
  layer = 0,
  x = 760,
  y = 168,
  width = 160,
  height = 8,
  pattern = "1406",
}

tile{
  layer = 0,
  x = 760,
  y = 136,
  width = 160,
  height = 32,
  pattern = "1405",
}

tile{
  layer = 0,
  x = 280,
  y = 168,
  width = 160,
  height = 8,
  pattern = "1406",
}

tile{
  layer = 0,
  x = 280,
  y = 136,
  width = 160,
  height = 32,
  pattern = "1405",
}

tile{
  layer = 0,
  x = 664,
  y = 0,
  width = 280,
  height = 48,
  pattern = "275",
}

tile{
  layer = 0,
  x = 256,
  y = 0,
  width = 280,
  height = 48,
  pattern = "275",
}

tile{
  layer = 0,
  x = 688,
  y = 1280,
  width = 8,
  height = 80,
  pattern = "274",
}

tile{
  layer = 0,
  x = 1160,
  y = 1296,
  width = 16,
  height = 8,
  pattern = "719",
}

tile{
  layer = 0,
  x = 1160,
  y = 1304,
  width = 16,
  height = 8,
  pattern = "719",
}

tile{
  layer = 0,
  x = 1160,
  y = 1312,
  width = 16,
  height = 8,
  pattern = "719",
}

tile{
  layer = 0,
  x = 1208,
  y = 1312,
  width = 16,
  height = 8,
  pattern = "719",
}

tile{
  layer = 0,
  x = 1208,
  y = 1304,
  width = 16,
  height = 8,
  pattern = "719",
}

tile{
  layer = 0,
  x = 1208,
  y = 1296,
  width = 16,
  height = 8,
  pattern = "719",
}

tile{
  layer = 0,
  x = 1208,
  y = 1288,
  width = 16,
  height = 8,
  pattern = "719",
}

tile{
  layer = 0,
  x = 1160,
  y = 1288,
  width = 16,
  height = 8,
  pattern = "719",
}

tile{
  layer = 0,
  x = 368,
  y = 584,
  width = 32,
  height = 40,
  pattern = "721",
}

tile{
  layer = 0,
  x = 304,
  y = 568,
  width = 16,
  height = 16,
  pattern = "188",
}

tile{
  layer = 0,
  x = 328,
  y = 536,
  width = 16,
  height = 16,
  pattern = "188",
}

tile{
  layer = 0,
  x = 592,
  y = 128,
  width = 16,
  height = 1472,
  pattern = "723",
}

tile{
  layer = 0,
  x = 552,
  y = 128,
  width = 8,
  height = 1360,
  pattern = "788",
}

tile{
  layer = 0,
  x = 640,
  y = 128,
  width = 8,
  height = 1360,
  pattern = "788",
}

tile{
  layer = 0,
  x = 576,
  y = 128,
  width = 16,
  height = 1472,
  pattern = "722",
}

tile{
  layer = 0,
  x = 608,
  y = 128,
  width = 16,
  height = 1472,
  pattern = "722",
}

tile{
  layer = 0,
  x = 560,
  y = 128,
  width = 16,
  height = 1320,
  pattern = "978",
}

tile{
  layer = 0,
  x = 560,
  y = 136,
  width = 16,
  height = 1352,
  pattern = "979",
}

tile{
  layer = 0,
  x = 624,
  y = 128,
  width = 16,
  height = 1320,
  pattern = "978",
}

tile{
  layer = 0,
  x = 624,
  y = 136,
  width = 16,
  height = 1352,
  pattern = "979",
}

tile{
  layer = 0,
  x = 536,
  y = 128,
  width = 8,
  height = 1336,
  pattern = "720",
}

tile{
  layer = 0,
  x = 544,
  y = 128,
  width = 8,
  height = 1360,
  pattern = "721",
}

tile{
  layer = 0,
  x = 648,
  y = 136,
  width = 8,
  height = 1336,
  pattern = "721",
}

tile{
  layer = 0,
  x = 656,
  y = 128,
  width = 8,
  height = 1336,
  pattern = "720",
}

tile{
  layer = 0,
  x = 488,
  y = 152,
  width = 16,
  height = 40,
  pattern = "924",
}

tile{
  layer = 0,
  x = 696,
  y = 152,
  width = 16,
  height = 40,
  pattern = "925",
}

tile{
  layer = 0,
  x = 544,
  y = 128,
  width = 16,
  height = 40,
  pattern = "557",
}

tile{
  layer = 0,
  x = 640,
  y = 128,
  width = 8,
  height = 40,
  pattern = "559",
}

tile{
  layer = 0,
  x = 464,
  y = 96,
  width = 96,
  height = 40,
  pattern = "533",
}

tile{
  layer = 0,
  x = 640,
  y = 96,
  width = 48,
  height = 32,
  pattern = "533",
}

tile{
  layer = 0,
  x = 520,
  y = 216,
  width = 8,
  height = 144,
  pattern = "125",
}

tile{
  layer = 0,
  x = 520,
  y = 216,
  width = 16,
  height = 320,
  pattern = "127",
}

tile{
  layer = 0,
  x = 664,
  y = 216,
  width = 16,
  height = 320,
  pattern = "219",
}

tile{
  layer = 0,
  x = 680,
  y = 216,
